Date,Time,Time.Fraction,Site.Name,Chlorophyll.RFU,Chlorophyll.ugL,Conductivity.uscm,Depth.m,ODO.sat,ODO.mgL,Sal.psu,pH,Temp.C,Battery.V,Date.Time
6/14/21,6:19:07,0,Deployment Site,0.61,0.13,40943.7,2.216,104.7,8.69,33.74,8.31,14.385,2.3,6/14/21 6:19
6/14/21,6:29:07,0,Deployment Site,0.6,0.1,40929.3,2.215,104.4,8.66,33.7,8.31,14.414,2.29,6/14/21 6:29
6/14/21,6:39:07,0,Deployment Site,0.5,-0.32,40932.1,2.216,104.6,8.68,33.7,8.31,14.416,2.29,6/14/21 6:39
6/14/21,6:49:07,0,Deployment Site,0.92,1.37,40946.4,2.217,104.5,8.67,33.72,8.31,14.407,2.29,6/14/21 6:49
6/14/21,6:59:07,0,Deployment Site,0.7,0.47,40952.5,2.218,104.2,8.65,33.72,8.31,14.42,2.29,6/14/21 6:59
6/14/21,7:09:07,0,Deployment Site,0.65,0.28,40936.7,2.218,104.3,8.66,33.7,8.31,14.424,2.28,6/14/21 7:09
6/14/21,7:19:07,0,Deployment Site,0.55,-0.1,40939.7,2.218,104.4,8.66,33.69,8.31,14.432,2.29,6/14/21 7:19
6/14/21,7:29:07,0,Deployment Site,0.68,0.43,40945.5,2.217,104.3,8.66,33.74,8.3,14.389,2.28,6/14/21 7:29
6/14/21,7:39:07,0,Deployment Site,0.67,0.37,40946.9,2.216,104.3,8.66,33.74,8.3,14.389,2.28,6/14/21 7:39
6/14/21,7:49:07,0,Deployment Site,0.58,0.02,40911.9,2.215,104.5,8.68,33.76,8.3,14.326,2.28,6/14/21 7:49
6/14/21,7:59:07,0,Deployment Site,0.57,-0.02,40942.1,2.215,104.3,8.66,33.73,8.3,14.387,2.28,6/14/21 7:59
6/14/21,8:09:07,0,Deployment Site,0.63,0.2,40973.2,2.217,104.6,8.68,33.72,8.31,14.434,2.27,6/14/21 8:09
6/14/21,8:19:07,0,Deployment Site,0.58,0.01,40970.2,2.216,104.6,8.67,33.67,8.31,14.489,2.27,6/14/21 8:19
6/14/21,8:29:07,0,Deployment Site,0.51,-0.28,40990.5,2.215,105.1,8.71,33.71,8.31,14.47,2.27,6/14/21 8:29
6/14/21,8:39:07,0,Deployment Site,0.51,-0.29,40983.9,2.212,105.2,8.72,33.72,8.31,14.45,2.27,6/14/21 8:39
6/14/21,8:49:07,0,Deployment Site,0.59,0.06,40953.6,2.211,105,8.72,33.72,8.31,14.418,2.26,6/14/21 8:49
6/14/21,8:59:07,0,Deployment Site,0.69,0.47,40957.2,2.21,105.2,8.73,33.72,8.31,14.421,2.27,6/14/21 8:59
6/14/21,9:09:07,0,Deployment Site,0.46,-0.46,40955.4,2.209,105.1,8.72,33.71,8.31,14.425,2.26,6/14/21 9:09
6/14/21,9:19:07,0,Deployment Site,0.38,-0.81,40972.9,2.208,105.4,8.74,33.73,8.31,14.425,2.26,6/14/21 9:19
6/14/21,9:29:07,0,Deployment Site,0.3,-1.1,40978.6,2.206,105.6,8.76,33.73,8.31,14.435,2.26,6/14/21 9:29
6/14/21,9:39:07,0,Deployment Site,0.49,-0.37,40977.9,2.209,105.7,8.77,33.72,8.31,14.441,2.26,6/14/21 9:39
6/14/21,9:49:07,0,Deployment Site,0.42,-0.64,40995.4,2.208,105.9,8.78,33.73,8.31,14.45,2.26,6/14/21 9:49
6/14/21,9:59:07,0,Deployment Site,0.44,-0.54,40988.3,2.208,105.8,8.77,33.73,8.31,14.445,2.25,6/14/21 9:59
6/14/21,10:09:07,0,Deployment Site,0.59,0.03,40999.9,2.209,105.2,8.72,33.72,8.31,14.468,2.24,6/14/21 10:09
6/14/21,10:19:07,0,Deployment Site,0.39,-0.74,40990.6,2.209,103.9,8.61,33.72,8.3,14.452,2.25,6/14/21 10:19
6/14/21,10:29:07,0,Deployment Site,0.69,0.46,40992,2.209,105.5,8.75,33.73,8.31,14.451,2.25,6/14/21 10:29
6/14/21,10:39:07,0,Deployment Site,0.55,-0.12,40988.9,2.208,105.6,8.76,33.73,8.31,14.446,2.25,6/14/21 10:39
6/14/21,10:49:07,0,Deployment Site,0.39,-0.77,40939.6,2.208,104.9,8.71,33.74,8.3,14.374,2.23,6/14/21 10:49
6/14/21,10:59:07,0,Deployment Site,0.36,-0.87,40958,2.206,104.7,8.69,33.75,8.3,14.39,2.24,6/14/21 10:59
6/14/21,11:09:07,0,Deployment Site,0.3,-1.1,41005.1,2.205,105.6,8.75,33.75,8.3,14.442,2.24,6/14/21 11:09
6/14/21,11:19:07,0,Deployment Site,0.39,-0.73,41025.7,2.207,105.9,8.78,33.73,8.31,14.479,2.24,6/14/21 11:19
6/14/21,11:29:07,0,Deployment Site,0.32,-1.05,40988.1,2.208,104.7,8.69,33.75,8.3,14.418,2.24,6/14/21 11:29
6/14/21,11:39:07,0,Deployment Site,0.38,-0.81,41004.1,2.209,105.6,8.76,33.75,8.3,14.436,2.23,6/14/21 11:39
6/14/21,11:49:07,0,Deployment Site,0.4,-0.7,41010,2.21,105.9,8.78,33.74,8.3,14.449,2.23,6/14/21 11:49
6/14/21,11:59:07,0,Deployment Site,0.51,-0.29,41049.8,2.211,106.5,8.82,33.71,8.31,14.529,2.22,6/14/21 11:59
6/14/21,14:48:03,0,Deployment Site,0.53,-0.18,41317.8,2.187,104.5,8.61,33.72,8.3,14.805,2.94,6/14/21 14:48
6/14/21,14:58:03,0,Deployment Site,0.25,-1.31,41347.5,2.191,104.9,8.63,33.72,8.3,14.827,2.92,6/14/21 14:58
6/14/21,15:08:03,0,Deployment Site,0.49,-0.35,41329.2,2.194,105.3,8.67,33.73,8.3,14.802,2.89,6/14/21 15:08
6/14/21,15:18:03,0,Deployment Site,0.47,-0.44,41347.2,2.197,105.3,8.67,33.73,8.3,14.819,2.88,6/14/21 15:18
6/14/21,15:28:03,0,Deployment Site,0.51,-0.26,41348.3,2.198,105.5,8.68,33.74,8.3,14.814,2.86,6/14/21 15:28
6/14/21,15:38:03,0,Deployment Site,0.62,0.18,41343.8,2.198,105.6,8.69,33.73,8.3,14.812,2.84,6/14/21 15:38
6/14/21,15:48:03,0,Deployment Site,0.51,-0.28,41342.6,2.199,105.7,8.7,33.73,8.3,14.809,2.83,6/14/21 15:48
6/14/21,15:58:03,0,Deployment Site,0.7,0.49,41345.7,2.2,105.9,8.71,33.74,8.3,14.81,2.81,6/14/21 15:58
6/14/21,16:08:03,0,Deployment Site,0.58,0.02,41351.1,2.2,106,8.72,33.74,8.31,14.812,2.81,6/14/21 16:08
6/14/21,16:18:03,0,Deployment Site,0.49,-0.34,41373.9,2.202,105.8,8.7,33.74,8.3,14.839,2.8,6/14/21 16:18
6/14/21,16:28:03,0,Deployment Site,0.41,-0.66,41388.5,2.202,105.7,8.7,33.74,8.3,14.854,2.78,6/14/21 16:28
6/14/21,16:38:03,0,Deployment Site,0.6,0.11,41394.5,2.204,105.8,8.7,33.73,8.3,14.865,2.77,6/14/21 16:38
6/14/21,16:48:03,0,Deployment Site,0.66,0.31,41398.7,2.206,105.7,8.69,33.73,8.3,14.873,2.75,6/14/21 16:48
6/14/21,16:58:03,0,Deployment Site,0.61,0.14,41413.3,2.205,105.6,8.68,33.72,8.3,14.897,2.75,6/14/21 16:58
6/14/21,17:08:03,0,Deployment Site,0.72,0.58,41401.1,2.202,105.8,8.7,33.73,8.3,14.87,2.74,6/14/21 17:08
6/14/21,17:18:03,0,Deployment Site,0.59,0.04,41390.2,2.208,106,8.71,33.74,8.31,14.855,2.72,6/14/21 17:18
6/14/21,17:28:03,0,Deployment Site,0.64,0.26,41379.1,2.208,106.2,8.73,33.74,8.31,14.84,2.72,6/14/21 17:28
6/14/21,17:38:03,0,Deployment Site,0.64,0.24,41408.5,2.212,106,8.71,33.73,8.3,14.878,2.71,6/14/21 17:38
6/14/21,17:48:03,0,Deployment Site,0.3,-1.1,41382.2,2.21,106.2,8.73,33.75,8.31,14.835,2.71,6/14/21 17:48
6/14/21,17:58:03,0,Deployment Site,0.35,-0.89,41386.2,2.215,106.3,8.74,33.75,8.31,14.841,2.69,6/14/21 17:58
6/14/21,18:08:03,0,Deployment Site,0.36,-0.85,41442,2.217,105.8,8.69,33.73,8.3,14.914,2.68,6/14/21 18:08
6/14/21,18:18:03,0,Deployment Site,0.39,-0.75,41438.5,2.22,106,8.71,33.73,8.3,14.91,2.68,6/14/21 18:18
6/14/21,18:28:03,0,Deployment Site,0.51,-0.26,41439.4,2.224,106.4,8.74,33.74,8.3,14.909,2.67,6/14/21 18:28
6/14/21,18:38:03,0,Deployment Site,0.62,0.18,41461.2,2.226,106,8.7,33.73,8.3,14.94,2.67,6/14/21 18:38
6/14/21,18:48:03,0,Deployment Site,0.62,0.16,41328.1,2.23,107.4,8.85,33.76,8.31,14.769,2.66,6/14/21 18:48
6/14/21,18:58:03,0,Deployment Site,0.62,0.18,41344.8,2.233,107.5,8.85,33.75,8.31,14.792,2.64,6/14/21 18:58
6/14/21,19:08:03,0,Deployment Site,0.63,0.22,41401.9,2.234,107.1,8.81,33.74,8.31,14.861,2.64,6/14/21 19:08
6/14/21,19:18:03,0,Deployment Site,0.67,0.38,41361.5,2.234,107.5,8.85,33.75,8.31,14.817,2.63,6/14/21 19:18
6/14/21,19:28:03,0,Deployment Site,0.62,0.18,41344.5,2.241,107.4,8.84,33.75,8.31,14.789,2.63,6/14/21 19:28
6/14/21,19:38:03,0,Deployment Site,0.67,0.35,41358.3,2.243,107.9,8.88,33.75,8.31,14.812,2.62,6/14/21 19:38
6/14/21,19:48:03,0,Deployment Site,0.81,0.92,41330.1,2.246,107.2,8.83,33.77,8.31,14.761,2.61,6/14/21 19:48
6/14/21,19:58:03,0,Deployment Site,0.88,1.22,41349.6,2.247,107.5,8.85,33.76,8.31,14.788,2.61,6/14/21 19:58
6/14/21,20:08:03,0,Deployment Site,0.68,0.41,41390.6,2.247,107.2,8.82,33.75,8.31,14.84,2.59,6/14/21 20:08
6/14/21,20:18:03,0,Deployment Site,0.72,0.56,41436.1,2.248,106.9,8.78,33.74,8.31,14.896,2.59,6/14/21 20:18
6/14/21,20:28:03,0,Deployment Site,0.64,0.25,41396.2,2.251,106.8,8.78,33.75,8.31,14.849,2.58,6/14/21 20:28
6/14/21,20:38:03,0,Deployment Site,0.89,1.24,41421.9,2.253,106.5,8.76,33.74,8.31,14.881,2.57,6/14/21 20:38
6/14/21,20:48:03,0,Deployment Site,0.72,0.55,41386,2.256,106.8,8.78,33.75,8.31,14.839,2.57,6/14/21 20:48
6/14/21,20:58:03,0,Deployment Site,0.92,1.35,41373.1,2.258,106.8,8.79,33.76,8.31,14.811,2.55,6/14/21 20:58
6/14/21,21:08:03,0,Deployment Site,0.86,1.14,41379,2.259,106.7,8.78,33.75,8.31,14.829,2.56,6/14/21 21:08
6/14/21,21:18:03,0,Deployment Site,0.57,-0.02,41374.5,2.261,106.5,8.76,33.75,8.31,14.829,2.54,6/14/21 21:18
6/14/21,21:28:03,0,Deployment Site,0.92,1.35,41340,2.263,106.4,8.76,33.76,8.31,14.783,2.53,6/14/21 21:28
6/14/21,21:38:03,0,Deployment Site,0.85,1.08,41327.5,2.267,106.7,8.79,33.76,8.31,14.766,2.53,6/14/21 21:38
6/14/21,21:48:03,0,Deployment Site,0.93,1.41,41322.6,2.268,106.6,8.78,33.76,8.31,14.762,2.52,6/14/21 21:48
6/14/21,21:58:03,0,Deployment Site,0.89,1.26,41264.7,2.27,107,8.83,33.77,8.31,14.688,2.52,6/14/21 21:58
6/14/21,22:08:03,0,Deployment Site,0.83,1,41311.6,2.27,106.5,8.77,33.75,8.31,14.762,2.51,6/14/21 22:08
6/14/21,22:18:03,0,Deployment Site,0.63,0.2,41326.9,2.27,106.1,8.73,33.73,8.3,14.797,2.5,6/14/21 22:18
6/14/21,22:28:03,0,Deployment Site,0.68,0.4,41239.5,2.27,106.1,8.75,33.75,8.3,14.684,2.5,6/14/21 22:28
6/14/21,22:38:03,0,Deployment Site,0.62,0.15,41215.8,2.269,105.8,8.74,33.74,8.3,14.667,2.49,6/14/21 22:38
6/14/21,22:48:03,0,Deployment Site,0.7,0.49,41150.2,2.269,105.2,8.69,33.72,8.29,14.627,2.49,6/14/21 22:48
6/14/21,22:58:03,0,Deployment Site,0.88,1.2,41211.2,2.268,105.1,8.67,33.72,8.29,14.683,2.48,6/14/21 22:58
6/14/21,23:08:03,0,Deployment Site,1.02,1.76,41231.2,2.267,105.6,8.71,33.72,8.29,14.705,2.47,6/14/21 23:08
6/14/21,23:18:03,0,Deployment Site,1.05,1.9,41259,2.264,106.3,8.77,33.77,8.3,14.681,2.48,6/14/21 23:18
6/14/21,23:28:03,0,Deployment Site,0.92,1.39,41204.6,2.262,105.8,8.73,33.76,8.3,14.637,2.46,6/14/21 23:28
6/14/21,23:38:03,0,Deployment Site,0.75,0.67,41180.1,2.263,105.1,8.68,33.73,8.29,14.64,2.47,6/14/21 23:38
6/14/21,23:48:03,0,Deployment Site,0.81,0.92,41162.9,2.261,105,8.67,33.73,8.29,14.628,2.45,6/14/21 23:48
6/14/21,23:58:03,0,Deployment Site,1.05,1.87,41174.8,2.258,105.2,8.69,33.74,8.29,14.632,2.44,6/14/21 23:58
6/15/21,0:08:03,0,Deployment Site,0.57,-0.05,41181.1,2.256,105.3,8.7,33.76,8.3,14.612,2.45,6/15/21 0:08
6/15/21,0:18:03,0,Deployment Site,1.04,1.84,41157.7,2.254,105.3,8.71,33.77,8.29,14.579,2.43,6/15/21 0:18
6/15/21,0:28:03,0,Deployment Site,0.9,1.27,41129.6,2.253,105,8.68,33.73,8.29,14.588,2.44,6/15/21 0:28
6/15/21,0:38:03,0,Deployment Site,0.72,0.59,41137.8,2.251,105,8.68,33.74,8.29,14.589,2.43,6/15/21 0:38
6/15/21,0:48:03,0,Deployment Site,0.94,1.43,41159.2,2.251,105.1,8.68,33.72,8.29,14.629,2.42,6/15/21 0:48
6/15/21,0:58:03,0,Deployment Site,0.73,0.61,41144.6,2.252,105,8.68,33.74,8.29,14.595,2.42,6/15/21 0:58
6/15/21,1:08:03,0,Deployment Site,0.67,0.35,41143,2.251,105.3,8.7,33.75,8.29,14.581,2.4,6/15/21 1:08
6/15/21,1:18:03,0,Deployment Site,0.85,1.1,41116.5,2.249,104.9,8.67,33.74,8.29,14.563,2.41,6/15/21 1:18
6/15/21,1:28:03,0,Deployment Site,0.85,1.07,41106,2.248,105.3,8.71,33.75,8.29,14.543,2.39,6/15/21 1:28
6/15/21,1:38:03,0,Deployment Site,1,1.68,41120.9,2.247,104.8,8.67,33.75,8.29,14.555,2.37,6/15/21 1:38
6/15/21,1:48:03,0,Deployment Site,0.88,1.19,41053.7,2.245,104.2,8.63,33.77,8.28,14.46,2.38,6/15/21 1:48
6/15/21,1:58:03,0,Deployment Site,0.62,0.18,41011.8,2.244,104.4,8.66,33.76,8.29,14.432,2.35,6/15/21 1:58
6/15/21,2:08:03,0,Deployment Site,0.86,1.12,41035.4,2.244,104.6,8.67,33.75,8.29,14.466,2.35,6/15/21 2:08
6/15/21,2:18:03,0,Deployment Site,0.76,0.73,41037.4,2.242,104.4,8.65,33.76,8.29,14.455,2.33,6/15/21 2:18
6/15/21,2:28:03,0,Deployment Site,0.87,1.16,41046.9,2.241,104.1,8.63,33.77,8.29,14.46,2.32,6/15/21 2:28
6/15/21,2:38:03,0,Deployment Site,0.86,1.14,41033.1,2.241,104.1,8.63,33.76,8.28,14.451,2.33,6/15/21 2:38
6/15/21,2:48:03,0,Deployment Site,0.66,0.33,41097.2,2.241,104.4,8.64,33.76,8.29,14.52,2.32,6/15/21 2:48
6/15/21,2:58:03,0,Deployment Site,0.84,1.06,41051.6,2.242,104,8.62,33.76,8.29,14.473,2.32,6/15/21 2:58
6/15/21,3:08:03,0,Deployment Site,0.97,1.56,41079.1,2.241,103.8,8.59,33.74,8.28,14.52,2.31,6/15/21 3:08
6/15/21,3:18:03,0,Deployment Site,0.77,0.79,40992.6,2.242,104.3,8.66,33.77,8.29,14.398,2.3,6/15/21 3:18
6/15/21,3:28:03,0,Deployment Site,0.93,1.41,41039.1,2.242,104.1,8.63,33.76,8.29,14.459,2.31,6/15/21 3:28
6/15/21,3:38:03,0,Deployment Site,0.64,0.24,41052.4,2.244,103.9,8.61,33.77,8.29,14.468,2.29,6/15/21 3:38
6/15/21,3:48:03,0,Deployment Site,0.73,0.59,41041,2.245,103.9,8.61,33.75,8.29,14.469,2.3,6/15/21 3:48
6/15/21,3:58:03,0,Deployment Site,0.55,-0.1,40990.4,2.246,103.8,8.61,33.77,8.28,14.392,2.29,6/15/21 3:58
6/15/21,4:08:03,0,Deployment Site,1.09,2.05,40999,2.246,103.6,8.6,33.78,8.28,14.4,2.28,6/15/21 4:08
6/15/21,4:18:03,0,Deployment Site,0.89,1.24,40961.6,2.247,103.8,8.62,33.77,8.28,14.364,2.3,6/15/21 4:18
6/15/21,4:28:03,0,Deployment Site,0.72,0.57,40988.3,2.246,103.9,8.62,33.77,8.28,14.4,2.29,6/15/21 4:28
6/15/21,4:38:03,0,Deployment Site,0.68,0.42,41000.6,2.247,103.6,8.59,33.76,8.28,14.421,2.29,6/15/21 4:38
6/15/21,4:48:03,0,Deployment Site,0.89,1.23,41007.9,2.247,103.2,8.56,33.76,8.28,14.431,2.29,6/15/21 4:48
6/15/21,4:58:03,0,Deployment Site,0.84,1.04,40995.5,2.247,103.3,8.57,33.77,8.28,14.408,2.28,6/15/21 4:58
6/15/21,5:08:03,0,Deployment Site,0.7,0.47,41003.5,2.247,103.4,8.58,33.77,8.28,14.41,2.26,6/15/21 5:08
6/15/21,5:18:03,0,Deployment Site,0.96,1.55,40974.9,2.249,103.2,8.57,33.78,8.28,14.37,2.27,6/15/21 5:18
6/15/21,5:28:03,0,Deployment Site,0.78,0.83,40951.3,2.251,103.1,8.56,33.78,8.28,14.34,2.26,6/15/21 5:28
6/15/21,5:38:03,0,Deployment Site,0.8,0.89,40946.3,2.25,103.3,8.58,33.78,8.28,14.342,2.27,6/15/21 5:38
6/15/21,5:48:03,0,Deployment Site,0.62,0.18,40942.5,2.25,103.2,8.57,33.77,8.28,14.343,2.26,6/15/21 5:48
6/15/21,5:58:03,0,Deployment Site,0.7,0.5,40928.4,2.25,103.3,8.58,33.78,8.28,14.319,2.25,6/15/21 5:58
6/15/21,6:08:03,0,Deployment Site,0.51,-0.25,40884.1,2.251,103.2,8.58,33.79,8.27,14.263,2.26,6/15/21 6:08
6/15/21,6:18:03,0,Deployment Site,0.53,-0.18,40948.4,2.253,103,8.56,33.78,8.28,14.348,2.24,6/15/21 6:18
6/15/21,6:28:03,0,Deployment Site,0.68,0.41,40952.8,2.254,102.9,8.55,33.78,8.28,14.35,2.25,6/15/21 6:28
6/15/21,6:38:03,0,Deployment Site,0.98,1.62,40923.1,2.255,102.9,8.55,33.78,8.28,14.313,2.24,6/15/21 6:38
6/15/21,6:48:03,0,Deployment Site,0.62,0.16,40882,2.256,103.3,8.59,33.79,8.27,14.262,2.24,6/15/21 6:48
6/15/21,6:58:03,0,Deployment Site,0.8,0.91,40862.1,2.254,103.4,8.6,33.79,8.27,14.243,2.25,6/15/21 6:58
6/15/21,7:08:03,0,Deployment Site,0.74,0.63,40881.7,2.256,103.1,8.58,33.79,8.27,14.262,2.23,6/15/21 7:08
6/15/21,7:18:03,0,Deployment Site,0.75,0.7,40895.4,2.258,102.9,8.56,33.78,8.27,14.291,2.24,6/15/21 7:18
6/15/21,7:28:03,0,Deployment Site,0.62,0.19,40918.1,2.254,103,8.56,33.78,8.27,14.313,2.23,6/15/21 7:28
6/15/21,7:38:03,0,Deployment Site,0.7,0.48,40937,2.254,102.7,8.53,33.77,8.27,14.337,2.22,6/15/21 7:38
6/15/21,7:48:03,0,Deployment Site,0.36,-0.86,40921.3,2.255,103.3,8.58,33.78,8.27,14.315,2.23,6/15/21 7:48
6/15/21,7:58:03,0,Deployment Site,0.54,-0.17,40849.9,2.255,103.1,8.58,33.76,8.27,14.258,2.22,6/15/21 7:58
6/15/21,8:08:03,0,Deployment Site,0.45,-0.52,40943.7,2.251,102.9,8.54,33.77,8.27,14.35,2.23,6/15/21 8:08
6/15/21,8:18:03,0,Deployment Site,0.64,0.24,40947.9,2.252,102.9,8.54,33.75,8.27,14.373,2.22,6/15/21 8:18
6/15/21,8:28:03,0,Deployment Site,0.61,0.15,40950.1,2.251,102.8,8.54,33.75,8.27,14.374,2.21,6/15/21 8:28
6/15/21,8:38:03,0,Deployment Site,0.49,-0.34,41015.3,2.246,102.7,8.52,33.76,8.27,14.431,2.22,6/15/21 8:38
6/15/21,8:48:03,0,Deployment Site,0.34,-0.95,41002.2,2.248,103.4,8.58,33.77,8.28,14.408,2.21,6/15/21 8:48
6/15/21,8:58:03,0,Deployment Site,0.49,-0.37,41025.7,2.249,103.5,8.58,33.77,8.28,14.43,2.22,6/15/21 8:58
6/15/21,9:08:03,0,Deployment Site,0.62,0.16,41026.2,2.246,103,8.54,33.77,8.27,14.434,2.21,6/15/21 9:08
6/15/21,9:18:03,0,Deployment Site,0.72,0.55,41007.1,2.246,103.5,8.58,33.77,8.28,14.416,2.2,6/15/21 9:18
6/15/21,9:28:03,0,Deployment Site,0.57,-0.04,40973.6,2.246,103.8,8.61,33.76,8.28,14.386,2.21,6/15/21 9:28
6/15/21,9:38:03,0,Deployment Site,0.52,-0.24,41000.1,2.243,103.5,8.59,33.76,8.28,14.416,2.2,6/15/21 9:38
6/15/21,9:48:03,0,Deployment Site,0.52,-0.25,41019.8,2.246,103.5,8.58,33.76,8.28,14.436,2.21,6/15/21 9:48
6/15/21,9:58:03,0,Deployment Site,0.47,-0.45,41007.9,2.245,103.7,8.6,33.77,8.28,14.421,2.2,6/15/21 9:58
6/15/21,10:08:03,0,Deployment Site,0.48,-0.41,41032.9,2.245,103.3,8.56,33.76,8.28,14.452,2.19,6/15/21 10:08
6/15/21,10:18:03,0,Deployment Site,0.26,-1.26,41011.4,2.244,103.8,8.61,33.77,8.28,14.423,2.2,6/15/21 10:18
6/15/21,10:28:03,0,Deployment Site,0.44,-0.56,41003.5,2.244,104,8.63,33.77,8.28,14.409,2.18,6/15/21 10:28
6/15/21,10:38:03,0,Deployment Site,0.22,-1.42,41014.4,2.242,103.5,8.58,33.77,8.27,14.426,2.19,6/15/21 10:38
6/15/21,10:48:03,0,Deployment Site,0.31,-1.08,41003.7,2.241,103.7,8.6,33.77,8.27,14.408,2.18,6/15/21 10:48
6/15/21,10:58:03,0,Deployment Site,0.23,-1.41,41047.6,2.244,103.5,8.58,33.76,8.27,14.472,2.18,6/15/21 10:58
6/15/21,11:08:03,0,Deployment Site,0.23,-1.38,41120.8,2.244,103.6,8.57,33.76,8.27,14.551,2.18,6/15/21 11:08
6/15/21,11:18:03,0,Deployment Site,0.24,-1.34,41155.5,2.244,103.4,8.55,33.75,8.27,14.599,2.17,6/15/21 11:18
6/15/21,11:28:03,0,Deployment Site,0.3,-1.1,41205.7,2.245,103.2,8.52,33.75,8.27,14.647,2.18,6/15/21 11:28
6/15/21,11:38:03,0,Deployment Site,0.4,-0.73,41132.7,2.247,103.8,8.58,33.75,8.27,14.565,2.17,6/15/21 11:38
6/15/21,11:48:03,0,Deployment Site,0.51,-0.28,41164.1,2.247,104.2,8.61,33.75,8.28,14.604,2.16,6/15/21 11:48
6/15/21,11:58:03,0,Deployment Site,0.3,-1.1,41163.7,2.248,104.4,8.63,33.76,8.28,14.596,2.17,6/15/21 11:58
6/15/21,15:15:08,0,Deployment Site,0.22,-1.45,41338.2,2.218,105.1,8.66,33.79,8.28,14.742,2.92,6/15/21 15:15
6/15/21,15:25:08,0,Deployment Site,0.4,-0.71,41361.4,2.217,105.4,8.68,33.79,8.28,14.768,2.9,6/15/21 15:25
6/15/21,15:35:08,0,Deployment Site,0.43,-0.6,41444.3,2.219,105.3,8.65,33.76,8.28,14.882,2.88,6/15/21 15:35
6/15/21,15:45:08,0,Deployment Site,0.3,-1.09,41344.3,2.219,105.5,8.69,33.77,8.28,14.766,2.86,6/15/21 15:45
6/15/21,15:55:08,0,Deployment Site,0.37,-0.84,41403.7,2.222,105.8,8.7,33.77,8.28,14.835,2.84,6/15/21 15:55
6/15/21,16:05:08,0,Deployment Site,0.29,-1.15,41399.3,2.223,105.8,8.7,33.77,8.28,14.828,2.82,6/15/21 16:05
6/15/21,16:15:08,0,Deployment Site,0.33,-1,41426.5,2.224,105.8,8.7,33.76,8.28,14.87,2.8,6/15/21 16:15
6/15/21,16:25:08,0,Deployment Site,0.22,-1.41,41466.5,2.225,106.2,8.72,33.77,8.28,14.9,2.8,6/15/21 16:25
6/15/21,16:35:08,0,Deployment Site,0.25,-1.32,41607.6,2.226,105.9,8.67,33.76,8.28,15.06,2.78,6/15/21 16:35
6/15/21,16:45:08,0,Deployment Site,0.31,-1.05,41612.1,2.228,106.8,8.74,33.76,8.28,15.058,2.76,6/15/21 16:45
6/15/21,16:55:08,0,Deployment Site,0.31,-1.06,41546.1,2.229,107,8.77,33.77,8.28,14.979,2.75,6/15/21 16:55
6/15/21,17:05:08,0,Deployment Site,0.31,-1.07,41589.2,2.233,106.6,8.73,33.75,8.28,15.045,2.74,6/15/21 17:05
6/15/21,17:15:08,0,Deployment Site,0.27,-1.25,41604.6,2.232,105.9,8.67,33.71,8.27,15.11,2.73,6/15/21 17:15
6/15/21,17:25:08,0,Deployment Site,0.45,-0.53,41754,2.236,105.5,8.61,33.72,8.27,15.262,2.72,6/15/21 17:25
6/15/21,17:35:08,0,Deployment Site,0.47,-0.42,41700.5,2.238,105.8,8.64,33.72,8.27,15.207,2.71,6/15/21 17:35
6/15/21,17:45:08,0,Deployment Site,0.35,-0.9,41827.3,2.24,105.4,8.58,33.74,8.27,15.312,2.7,6/15/21 17:45
6/15/21,17:55:08,0,Deployment Site,0.3,-1.11,42137.5,2.243,104.7,8.48,33.72,8.27,15.655,2.69,6/15/21 17:55
6/15/21,18:05:08,0,Deployment Site,0.37,-0.82,42125.3,2.246,104.9,8.49,33.7,8.26,15.672,2.68,6/15/21 18:05
6/15/21,18:15:08,0,Deployment Site,0.46,-0.49,42380.8,2.248,105,8.46,33.71,8.27,15.922,2.67,6/15/21 18:15
6/15/21,18:25:08,0,Deployment Site,0.54,-0.17,42525,2.251,104.7,8.41,33.75,8.28,16.029,2.66,6/15/21 18:25
6/15/21,18:35:08,0,Deployment Site,0.46,-0.47,42372.3,2.255,105.2,8.48,33.73,8.27,15.889,2.65,6/15/21 18:35
6/15/21,18:45:08,0,Deployment Site,0.6,0.1,42320.5,2.255,105.9,8.54,33.72,8.27,15.847,2.64,6/15/21 18:45
6/15/21,18:55:08,0,Deployment Site,0.53,-0.19,41992.3,2.255,106.1,8.61,33.73,8.28,15.491,2.64,6/15/21 18:55
6/15/21,19:05:08,0,Deployment Site,0.55,-0.1,41977.5,2.256,106.2,8.62,33.74,8.28,15.474,2.63,6/15/21 19:05
6/15/21,19:15:08,0,Deployment Site,0.8,0.87,42345.4,2.258,105.7,8.52,33.74,8.27,15.851,2.62,6/15/21 19:15
6/15/21,19:25:08,0,Deployment Site,0.66,0.32,42152.5,2.262,106.1,8.59,33.76,8.28,15.623,2.61,6/15/21 19:25
6/15/21,19:35:08,0,Deployment Site,0.62,0.16,42580.3,2.263,105.2,8.45,33.78,8.28,16.056,2.6,6/15/21 19:35
6/15/21,19:45:08,0,Deployment Site,0.52,-0.23,42148.6,2.268,106.6,8.63,33.74,8.28,15.648,2.59,6/15/21 19:45
6/15/21,19:55:08,0,Deployment Site,0.66,0.31,42282.7,2.271,105.6,8.53,33.78,8.28,15.743,2.59,6/15/21 19:55
